	index	Protein1	Protein2	Score	Description1	Description2	Protein_1_clusters	Protein_2_clusters	Any Matching Go-Terms?	Train/Val/Test	Experimental P. Falciparum	P. Falciparum	P. Knowlesi	P. Berghei	P. Vivax	P. Yoelii	C. parvum	B. bovis	spearman_erythrocyte	Spearman_all	Pearson_all
462	96	Q8IB03	Q8IIJ8	0.7102357387542725	Chaperone protein ClpB1	Heat shock protein 101	[2, 18]	[2, 18]	1	0	0	0	0	0	0	0	0	0	-0.7380952380952381	-0.4446640316205534	-0.09843412120499406
463	146	Q8IB03	Q8IJW0	0.9933477997779846	Chaperone protein ClpB1	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	1	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.8270750988142292	0.7613756977601636
464	538	Q8IB03	Q8ILA1	0.6095045996829868	Chaperone protein ClpB1	Translocon component PTEX150	[2, 18]	[2]	0	1	0	0	0	1	0	0	0	0	-0.7380952380952381	-0.34980237154150196	-0.10554797549723602
465	438	Q8IB24	Q8IC05	0.5146657444536686	Heat shock 70 kDa protein	Heat shock protein 90	[0, 10, 14, 24]	[10]	1	0	1	1	0	1	1	1	1	1	0.9285714285714287	0.9120553359683794	0.9887077055221054
466	356	Q8IB24	Q8II24	0.9942572236061096	Heat shock 70 kDa protein	Heat shock protein 70	[0, 10, 14, 24]	[4, 10, 16]	1	0	0	1	1	1	1	1	1	1	0.9761904761904763	0.9466403162055337	0.966462755185781
467	533	Q8IB24	Q8II73	0.6030457571148873	Heat shock 70 kDa protein	Spermidine synthase	[0, 10, 14, 24]	[]	0	0	0	0	0	0	0	0	0	0	0.9047619047619048	0.8349802371541503	0.9425781876530002
468	79	Q8IB24	Q8IIJ8	0.5193531282246113	Heat shock 70 kDa protein	Heat shock protein 101	[0, 10, 14, 24]	[2, 18]	1	0	1	1	1	1	1	1	0	0	-0.4285714285714286	-0.3359683794466403	-0.033853058047028546
469	66	Q8IB24	Q8IIV1	0.7048084482550621	Heat shock 70 kDa protein	Histone H2B	[0, 10, 14, 24]	[0, 14, 27, 30]	0	0	0	0	0	0	0	0	0	0	-0.4285714285714286	0.21541501976284588	0.49656916377961724
470	502	Q8IB24	Q8IIV2	0.591015137732029	Heat shock 70 kDa protein	Histone H4	[0, 10, 14, 24]	[0, 14, 27, 30]	0	0	0	0	1	1	1	0	1	1	-0.9285714285714287	0.2806324110671937	0.5488833873638026
471	232	Q8IB24	Q8IJX8	0.6594967901706695	Heat shock 70 kDa protein	Endonuclease ALBA3	[0, 10, 14, 24]	[14]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.642292490118577	0.9718848550686932
472	443	Q8IB24	Q8IK89	0.7169469356536865	Heat shock 70 kDa protein	Trailer hitch homolog, putative	[0, 10, 14, 24]	[0, 10, 14, 18, 24]	0	0	0	0	0	0	0	0	0	0	0.2142857142857143	0.5108695652173914	0.8040384828734419
473	475	Q8IB24	Q8IKF0	0.9985397338867188	Heat shock 70 kDa protein	RNA helicase	[0, 10, 14, 24]	[0, 2, 10, 18, 24]	0	0	0	1	1	1	1	1	1	1	0.8095238095238096	0.5434782608695652	0.9781801013464866
474	424	Q8IB24	Q8IKK7	0.5305555403232575	Heat shock 70 kDa protein	Glyceraldehyde-3-phosphate dehydrogenase	[0, 10, 14, 24]	[2]	0	0	0	1	1	1	0	1	1	1	0.8571428571428572	0.757905138339921	0.9771776587125541
475	427	Q8IBI3	Q8IC01	0.8805423498153686	Proteasome subunit alpha type	Heat shock protein 110	[1, 6]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.5000000000000001	0.5691699604743083	0.7999557076068479
476	275	Q8IBI3	Q8IDG2	0.7753922015428543	Proteasome subunit alpha type	Proteasome subunit alpha type	[1, 6]	[1, 6, 16]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.9535573122529646	0.9954132602012866
477	392	Q8IBI3	Q8IDG3	0.6597691167145967	Proteasome subunit alpha type	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	1.0	0.8932806324110673	0.9904705186712937
478	50	Q8IBI3	Q8II43	0.512065939605236	Proteasome subunit alpha type	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.4285714285714286	0.607707509881423	0.7808832531249473
479	253	Q8IBI3	Q8IJN9	0.6254955649375915	Proteasome subunit alpha type	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.7142857142857144	0.824110671936759	0.7196652966262244
480	437	Q8IBI3	Q8IJT1	0.8784822821617126	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9523809523809524	0.8794466403162056	0.9803311557438832
481	299	Q8IBI3	Q8IK90	0.6742614179849624	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9523809523809524	0.9130434782608695	0.9924727535547869
482	378	Q8IBV7	Q8IET7	0.7162953913211823	Histone H2B	40S ribosomal protein S7	[0, 14, 27, 30]	[0, 2, 18]	0	0	0	0	0	0	0	0	0	0	-0.9285714285714287	-0.11758893280632411	0.5690808332238191
483	293	Q8IBV7	Q8IFP3	0.5754545571748167	Histone H2B	Tubulin alpha chain	[0, 14, 27, 30]	[2, 18]	0	0	0	0	0	0	0	0	1	0	0.7857142857142858	0.6719367588932806	0.7961245971334853
484	109	Q8IBV7	Q8IIV2	0.8367897987365722	Histone H2B	Histone H4	[0, 14, 27, 30]	[0, 14, 27, 30]	1	1	1	1	1	1	1	0	1	1	0.9047619047619048	0.8685770750988143	0.9442806284609032
485	20	Q8IC01	Q8IDG2	0.5236556231975555	Heat shock protein 110	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.4047619047619048	0.6442687747035574	0.8060037620780143
486	136	Q8IC01	Q8IDG3	0.6388127237558365	Heat shock protein 110	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.5000000000000001	0.6709486166007905	0.7887199151351865
487	366	Q8IC01	Q8IEK1	0.998980677127838	Heat shock protein 110	Aminopeptidase N	[1, 6, 16, 28]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.8571428571428572	0.9436758893280633	0.9795158017506641
488	149	Q8IC01	Q8II36	0.705884462967515	Heat shock protein 110	Aquaglyceroporin	[1, 6, 16, 28]	[6, 16, 28]	0	0	0	0	0	0	0	0	0	0	-0.30952380952380953	-0.03162055335968379	0.4718295100954072
489	360	Q8IC01	Q8II43	0.8587123274803161	Heat shock protein 110	T-complex protein 1 subunit alpha	[1, 6, 16, 28]	[1, 6]	1	0	0	1	1	1	1	1	1	1	0.9285714285714287	0.9318181818181819	0.9942061333059352
490	555	Q8IC01	Q8IJN9	0.9996663570404052	Heat shock protein 110	Heat shock protein 60	[1, 6, 16, 28]	[1, 6, 16]	1	0	0	1	1	1	1	1	1	1	0.6428571428571429	0.6254940711462451	0.9728801449958165
491	172	Q8IC01	Q8IJT1	0.6544997066259384	Heat shock protein 110	Proteasome subunit beta	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.3571428571428572	0.6650197628458498	0.7174072663439702
492	46	Q8IC01	Q8IK90	0.8127252697944641	Heat shock protein 110	Proteasome subunit alpha type-1, putative	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.4285714285714286	0.75	0.8002292984815133
493	160	Q8IC01	Q8IKK7	0.9981636881828309	Heat shock protein 110	Glyceraldehyde-3-phosphate dehydrogenase	[1, 6, 16, 28]	[2]	0	0	0	0	1	1	0	1	1	1	0.8095238095238096	0.7450592885375494	0.9589517400316322
494	13	Q8IC05	Q8IDN6	0.7987437635660172	Heat shock protein 90	Protein transport protein SEC61 subunit alpha	[10]	[5]	0	0	0	0	0	0	0	0	1	0	0.11904761904761905	0.724308300395257	0.7140957323972008
495	58	Q8IC05	Q8IEC8	0.9550028681755066	Heat shock protein 90	Translocation protein SEC63, putative	[10]	[2, 5]	1	0	0	0	0	0	0	0	0	0	0.2380952380952381	0.475296442687747	0.7972101146472672
496	327	Q8IC05	Q8II24	0.8469569325447083	Heat shock protein 90	Heat shock protein 70	[10]	[4, 10, 16]	1	1	1	1	0	1	1	1	1	1	0.880952380952381	0.9486166007905139	0.9900146977868667
497	486	Q8IC05	Q8IKF0	0.7893906235694885	Heat shock protein 90	RNA helicase	[10]	[0, 2, 10, 18, 24]	0	0	0	0	0	0	0	0	1	0	0.7380952380952381	0.7183794466403163	0.9705799673659352
498	404	Q8IC05	Q8IKK7	0.96721351146698	Heat shock protein 90	Glyceraldehyde-3-phosphate dehydrogenase	[10]	[2]	0	0	0	1	0	1	0	0	1	1	0.7380952380952381	0.7677865612648223	0.9549540503527025
499	341	Q8IDG2	Q8IDG3	0.7797228336334229	Proteasome subunit alpha type	Proteasome subunit alpha type	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.9752964426877472	0.9964453555056385
500	300	Q8IDG2	Q8II24	0.8607619524002075	Proteasome subunit alpha type	Heat shock protein 70	[1, 6, 16]	[4, 10, 16]	0	0	0	0	0	0	0	0	0	0	0.5714285714285715	0.8399209486166009	0.7128536987831247
501	173	Q8IDG2	Q8IJN9	0.6021788582205773	Proteasome subunit alpha type	Heat shock protein 60	[1, 6, 16]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.6904761904761906	0.8656126482213439	0.7267087474027498
502	389	Q8IDG2	Q8IJT1	0.5550167512468761	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.9664031620553359	0.9875185746399511
503	259	Q8IDG2	Q8IK90	0.5315857410430909	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9761904761904763	0.9713438735177865	0.9983927338649206
504	320	Q8IDG3	Q8II43	0.5437675133347512	Proteasome subunit alpha type	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.4285714285714286	0.6047430830039526	0.7600373071029101
505	504	Q8IDG3	Q8IJN9	0.6693640619516372	Proteasome subunit alpha type	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.7142857142857144	0.8310276679841897	0.7025978959107799
506	117	Q8IDG3	Q8IJT1	0.7809720575809479	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9523809523809524	0.9812252964426879	0.9900062631289546
507	541	Q8IDG3	Q8IK90	0.6075443148612976	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9523809523809524	0.9733201581027668	0.9970635951234441
508	166	Q8IDG9	Q8IEI6	0.9682778358459472	Uncharacterized protein	EMP1-trafficking protein	[12, 15]	[12]	0	0	0	0	0	0	0	0	0	0	0.9523809523809524	0.9436758893280633	0.8371804879922105
509	396	Q8IDN6	Q8IEC8	0.5047942817211151	Protein transport protein SEC61 subunit alpha	Translocation protein SEC63, putative	[5]	[2, 5]	1	1	1	1	0	1	1	1	1	1	-0.3333333333333334	0.4535573122529644	0.9672689952732823
510	479	Q8IDN6	Q8IJW0	0.5388408120721577	Protein transport protein SEC61 subunit alpha	26S protease regulatory subunit 4, putative	[5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.8333333333333335	0.5039525691699606	0.9864252154041859
511	188	Q8IDN6	Q8IKR1	0.9758895993232728	Protein transport protein SEC61 subunit alpha	H(+)-exporting diphosphatase	[5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.5476190476190477	0.3992094861660079	0.5086039405281593
512	363	Q8IDN6	Q8ILV6	0.9997732877731323	Protein transport protein SEC61 subunit alpha	DnaJ protein, putative	[5]	[5]	0	0	0	0	0	0	0	0	0	0	0.5714285714285715	0.9634387351778656	0.9915140753698657
513	368	Q8IDZ8	Q8II24	0.8326678514480591	20 kDa chaperonin	Heat shock protein 70	[4, 10]	[4, 10, 16]	1	0	0	1	1	1	1	0	0	1	0.9523809523809524	0.9654150197628459	0.9567220614559693
514	16	Q8IDZ8	Q8II61	0.6859583526849746	20 kDa chaperonin	60S acidic ribosomal protein P0	[4, 10]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.4761904761904762	0.6462450592885376	0.9711956282768878
515	328	Q8IE84	Q8II61	0.5777650948613882	V-type proton ATPase subunit G, putative	60S acidic ribosomal protein P0	[1]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.4047619047619048	0.7964426877470356	0.9085121004396834
516	381	Q8IEA6	Q8IJ34	0.6120107783004641	dihydrolipoyllysine-residue succinyltransferase	ADP/ATP translocase	[13]	[13]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.2875494071146245	0.8688354878814416
517	43	Q8IEC8	Q8IFP3	0.9983038902282716	Translocation protein SEC63, putative	Tubulin alpha chain	[2, 5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.3571428571428572	0.15019762845849804	0.8403261781798352
518	507	Q8IEC8	Q8ILV6	0.7441980123519898	Translocation protein SEC63, putative	DnaJ protein, putative	[2, 5]	[5]	1	0	0	0	0	0	0	0	0	0	-0.11904761904761905	0.4140316205533597	0.9777657271680524
519	305	Q8IEJ6	Q8ILB6	0.8176041126251221	2-oxoisovalerate dehydrogenase subunit alpha	Mitochondrial acidic protein MAM33, putative	[9]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.28571428571428575	0.3221343873517787	0.5225383878527161
520	161	Q8IES0	Q8IJW0	0.5611101515591145	Small heat shock protein, putative	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0.8152173913043478	0.8495143179594953
521	399	Q8IET7	Q8IFP3	0.7691635847091675	40S ribosomal protein S7	Tubulin alpha chain	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.6904761904761906	0.025691699604743084	0.6436612865447866
522	493	Q8IET7	Q8IIV8	0.9587987422943116	40S ribosomal protein S7	Thioredoxin-like mero protein	[0, 2, 18]	[2]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.6462450592885376	0.8070587374265921
523	414	Q8IET7	Q8IJW0	0.9118263959884644	40S ribosomal protein S7	26S protease regulatory subunit 4, putative	[0, 2, 18]	[2, 18]	0	0	0	0	1	0	1	0	1	0	0.09523809523809526	0.3626482213438736	0.7854793351792239
524	186	Q8IET7	Q8IKF0	0.8789228200912476	40S ribosomal protein S7	RNA helicase	[0, 2, 18]	[0, 2, 10, 18, 24]	0	1	1	1	1	1	1	1	1	1	0.9285714285714287	0.790513833992095	0.9662801639256374
525	126	Q8IET7	Q8IKR1	0.6782449953258037	40S ribosomal protein S7	H(+)-exporting diphosphatase	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.3333333333333334	0.5227272727272728	0.8027673550145071
526	2	Q8IEU2	Q8IKC8	0.5799234182108194	Gamete antigen 27/25	Exported protein 2	[7]	[7]	0	0	0	0	0	0	0	0	0	0	0.0	-0.03853754940711463	0.41966677491623855
527	410	Q8IFM0	Q8IIX5	0.5469985544681549	Plasmodium RESA N-terminal domain-containing protein	Plasmodium RESA N-terminal domain-containing protein	[15]	[15]	1	0	0	0	0	0	0	0	0	0	0.261904761904762	0.35474308300395263	0.12667184343311785
528	467	Q8IFM9	Q8IJM9	0.5966803662478923	Early transcribed membrane protein 4	Early transcribed membrane protein 10.3	[31]	[31]	1	0	0	0	0	0	0	0	0	0	0.7619047619047621	0.8715415019762847	0.8193875978498648
529	316	Q8IFP3	Q8IJW0	0.6378807216882706	Tubulin alpha chain	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.1666666666666667	0.6126482213438735	0.8584927878576587
530	104	Q8IFP3	Q8IKF0	0.7203761361539364	Tubulin alpha chain	RNA helicase	[2, 18]	[0, 2, 10, 18, 24]	1	0	0	0	0	0	0	0	0	0	-0.7142857142857144	-0.16403162055335968	0.636998501625457
531	21	Q8IFP3	Q8IKK7	0.656221866607666	Tubulin alpha chain	Glyceraldehyde-3-phosphate dehydrogenase	[2, 18]	[2]	0	0	0	0	0	0	0	0	1	0	-0.09523809523809526	0.17094861660079053	0.7226888225125682
532	44	Q8IFP3	Q8IKR1	0.8061918020248413	Tubulin alpha chain	H(+)-exporting diphosphatase	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.30952380952380953	0.007905138339920948	0.3186822454807431
533	206	Q8II24	Q8IKF0	0.7615305945277214	Heat shock protein 70	RNA helicase	[4, 10, 16]	[0, 2, 10, 18, 24]	0	0	0	1	1	1	1	1	1	1	0.7380952380952381	0.6373517786561265	0.9340894931803678
534	129	Q8II24	Q8IKK7	0.7817428827285766	Heat shock protein 70	Glyceraldehyde-3-phosphate dehydrogenase	[4, 10, 16]	[2]	0	0	0	1	1	1	0	1	1	1	0.9047619047619048	0.8003952569169961	0.9381017206326412
535	280	Q8II24	Q8ILT0	0.6491370677947998	Heat shock protein 70	Glutamate dehydrogenase	[4, 10, 16]	[]	0	0	0	0	0	0	0	0	0	0	-0.5714285714285715	-0.35177865612648224	0.14877961028915754
536	38	Q8II36	Q8IJ34	0.5322580337524414	Aquaglyceroporin	ADP/ATP translocase	[6, 16, 28]	[13]	0	0	0	0	0	0	0	0	0	0	-0.4285714285714286	-0.09486166007905138	0.4982394976405599
537	80	Q8II43	Q8IJN9	0.625004243850708	T-complex protein 1 subunit alpha	Heat shock protein 60	[1, 6]	[1, 6, 16]	1	0	0	1	1	1	1	0	1	1	0.6666666666666669	0.6166007905138341	0.9742655535118507
538	260	Q8II43	Q8IJT1	0.6603582680225373	T-complex protein 1 subunit alpha	Proteasome subunit beta	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.30952380952380953	0.591897233201581	0.6868954374905425
539	128	Q8II43	Q8IK90	0.6565854251384735	T-complex protein 1 subunit alpha	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.30952380952380953	0.7015810276679841	0.7736694033567915
540	395	Q8II61	Q8IJN7	0.603042921423912	60S acidic ribosomal protein P0	Enolase	[3, 20, 21]	[8]	0	0	0	1	0	0	0	0	0	0	0.6190476190476191	0.9229249011857708	0.932969248585133
541	326	Q8II61	Q8ILB6	0.888881504535675	60S acidic ribosomal protein P0	Mitochondrial acidic protein MAM33, putative	[3, 20, 21]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.4683794466403162	0.9138585832108365
542	428	Q8II61	Q8ILI6	0.5795196861028671	60S acidic ribosomal protein P0	Acidic leucine-rich nuclear phosphoprotein 32-related protein	[3, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.3092885375494071	0.8320184240836777
543	488	Q8II61	Q8IM55	0.83238505423069	60S acidic ribosomal protein P0	Serine/threonine protein phosphatase CPPED1, putative	[3, 20, 21]	[3, 20]	0	0	0	0	0	0	0	0	0	0	0.5714285714285715	0.6808300395256918	0.9547975804706832
544	434	Q8IIJ8	Q8IJW0	0.5367674767971039	Heat shock protein 101	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	1	0	0	0	0	0	0	0	0	0	-0.9285714285714287	-0.43774703557312256	-0.1953015062440132
545	267	Q8IIJ8	Q8ILA1	0.5317367017269135	Heat shock protein 101	Translocon component PTEX150	[2, 18]	[2]	1	1	1	1	0	1	0	0	0	0	1.0	0.9664031620553359	0.9798823139522171
546	145	Q8IIV1	Q8IIV2	0.9795925378799438	Histone H2B	Histone H4	[0, 14, 27, 30]	[0, 14, 27, 30]	1	0	1	1	1	1	1	0	1	1	0.5952380952380953	0.7924901185770751	0.9748448757458352
547	448	Q8IIV1	Q8IJX8	0.5561644420027733	Histone H2B	Endonuclease ALBA3	[0, 14, 27, 30]	[14]	1	0	0	0	0	0	0	0	0	0	-0.19047619047619052	-0.15217391304347824	0.6345448926011581
548	509	Q8IIV2	Q8IJX3	0.605424887733534	Histone H4	Single-strand telomeric DNA-binding protein GBP2, putative	[0, 14, 27, 30]	[14, 27, 30]	1	0	0	0	0	0	0	0	0	0	-0.4285714285714286	-0.12450592885375496	0.5242717672913769
549	476	Q8IIV2	Q8IK89	0.5626400338485837	Histone H4	Trailer hitch homolog, putative	[0, 14, 27, 30]	[0, 10, 14, 18, 24]	0	0	0	0	0	0	0	0	0	0	0.04761904761904763	0.650197628458498	0.8847862107241105
550	426	Q8IJN9	Q8IK90	0.999897563457489	Heat shock protein 60	Proteasome subunit alpha type-1, putative	[1, 6, 16]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.6190476190476191	0.8003952569169961	0.7124356411891968
551	432	Q8IJT1	Q8IK90	0.9970599055290222	Proteasome subunit beta	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9523809523809524	0.9752964426877472	0.9893795347255183
552	411	Q8IJX3	Q8IK89	0.6001937706023455	Single-strand telomeric DNA-binding protein GBP2, putative	Trailer hitch homolog, putative	[14, 27, 30]	[0, 10, 14, 18, 24]	1	0	0	0	0	0	0	0	0	0	-0.7857142857142858	-0.14031620553359686	0.7693213497169169
553	503	Q8IK89	Q8IKF0	0.999826681613922	Trailer hitch homolog, putative	RNA helicase	[0, 10, 14, 18, 24]	[0, 2, 10, 18, 24]	1	0	0	1	1	1	1	1	1	1	-0.2142857142857143	-0.06620553359683795	0.7848619904117292
554	256	Q8IKC8	Q8ILZ1	0.8743395209312439	Exported protein 2	Rhoptry-associated protein 1	[7]	[7]	0	0	0	0	0	0	0	0	0	0	-0.6190476190476191	-0.4061264822134388	-0.027879525413968986
555	114	Q8ILB6	Q8ILI6	0.856654268503189	Mitochondrial acidic protein MAM33, putative	Acidic leucine-rich nuclear phosphoprotein 32-related protein	[3, 9, 20, 21]	[3, 20, 21]	0	1	0	0	0	0	0	0	0	0	0.8095238095238096	0.8903162055335968	0.7807849993544755
